"filename", "language", "Properties", "Markdown", "Python", "TSV", "JavaScript", "C", "HTML", "Shell Script", "CSS", "JSON", "XML", "reStructuredText", "C++", "Ini", "Jinja", "pip requirements", "Batch", "YAML", "PowerShell", "comment", "blank", "total"
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\is\formats.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\it\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\it\formats.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 44
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ja\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ja\formats.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ka\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ka\formats.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 49
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\km\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\km\formats.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\kn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\kn\formats.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ko\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ko\formats.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 55
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ky\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ky\formats.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 33
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\lt\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\lt\formats.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 46
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\lv\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\lv\formats.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 47
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\mk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\mk\formats.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 41
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ml\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ml\formats.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 44
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\mn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\mn\formats.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ms\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ms\formats.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 39
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\nb\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\nb\formats.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 42
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\nl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\nl\formats.py", "Python", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 93
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\nn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\nn\formats.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 42
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\pl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\pl\formats.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 31
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\pt\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\pt\formats.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 40
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\pt_BR\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\pt_BR\formats.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 35
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ro\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ro\formats.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 36
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ru\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ru\formats.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 31
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sk\formats.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 31
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sl\formats.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 45
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sq\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sq\formats.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sr\formats.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 45
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sr_Latn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 45
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sv\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\sv\formats.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 36
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ta\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ta\formats.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\te\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\te\formats.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\tg\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\tg\formats.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 33
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\th\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\th\formats.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 34
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\tk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\tk\formats.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 33
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\tr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\tr\formats.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 31
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ug\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\ug\formats.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 15
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\uk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\uk\formats.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 36
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\uz\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\uz\formats.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 31
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\vi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\vi\formats.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\zh_Hans\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\zh_Hans\formats.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 43
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\zh_Hant\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\locale\zh_Hant\formats.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 43
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\urls\__init__.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\urls\i18n.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\conf\urls\static.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\__init__.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 53
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\actions.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 95
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\apps.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\checks.py", "Python", 0, 0, 1220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 116, 1360
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\decorators.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 112
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\exceptions.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\filters.py", "Python", 0, 0, 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 83, 717
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\forms.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\helpers.py", "Python", 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 67, 569
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\migrations\0001_initial.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\migrations\0002_logentry_remove_auto_add.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\migrations\0003_logentry_add_action_flag_choices.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\models.py", "Python", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 247
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\options.py", "Python", 0, 0, 2145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 278, 2575
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\sites.py", "Python", 0, 0, 479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 98, 617
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\autocomplete.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 280
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\base.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 216, 1180
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\changelists.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63, 344
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\dark_mode.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 131
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\dashboard.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 30
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\forms.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 101, 509
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\login.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 62
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\nav_sidebar.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 151
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\responsive.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 214, 968
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\responsive_rtl.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 112
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\rtl.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63, 292
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\unusable_password_field.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 20
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\django\contrib\admin\static\admin\css\vendor\select2\LICENSE-SELECT2.md", "Markdown", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
